Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
28/12/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,3500,3000,3300,Gujarat,Other
30/12/2024,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,3500,3000,3250,Gujarat,Other
06/12/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2500,1500,2100,Gujarat,Other
07/12/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2500,1000,2000,Gujarat,Other
11/12/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2000,1200,1850,Gujarat,Other
14/12/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2200,1200,1950,Gujarat,Other
17/12/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2200,1200,1850,Gujarat,Other
18/12/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,2300,1200,1950,Gujarat,Other
21/12/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1800,1000,1650,Gujarat,Other
27/12/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1800,1000,1600,Gujarat,Other
28/12/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1800,1000,1600,Gujarat,Other
31/12/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1800,1000,1600,Gujarat,Other
03/12/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,4500,1500,3900,Gujarat,Other
30/12/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2500,1500,2200,Gujarat,Other
02/12/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,5000,3000,4400,Gujarat,Other
05/12/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,5000,2500,4350,Gujarat,Other
09/12/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,4000,2000,3300,Gujarat,Other
11/12/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,3500,1500,2850,Gujarat,Other
14/12/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,2500,1500,2200,Gujarat,Other
16/12/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,3000,2000,2650,Gujarat,Other
19/12/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,3500,2000,2900,Gujarat,Other
21/12/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,3200,2000,2850,Gujarat,Other
03/12/2024,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,4500,3000,3750,Gujarat,Other
05/12/2024,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,3600,3200,3500,Gujarat,Other
17/12/2024,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,4200,3800,4100,Gujarat,Other
02/12/2024,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,3500,2500,3200,Gujarat,Other
09/12/2024,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,3500,2000,3000,Gujarat,Other
13/12/2024,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,4000,2000,3400,Gujarat,Other
26/12/2024,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,4000,3000,3500,Gujarat,Other
02/12/2024,Surat Beans (Papadi),300,Ahmedabad,FAQ,Ahmedabad,18000,10000,15000,Gujarat,Other
05/12/2024,Surat Beans (Papadi),300,Ahmedabad,FAQ,Ahmedabad,15000,10000,12500,Gujarat,Other
14/12/2024,Surat Beans (Papadi),300,Ahmedabad,FAQ,Ahmedabad,12000,9000,11000,Gujarat,Other
02/12/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,4500,3800,4000,Gujarat,Other
04/12/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,4000,3500,3800,Gujarat,Other
05/12/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,4000,3500,3850,Gujarat,Other
09/12/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,3500,3200,3450,Gujarat,Other
10/12/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,3800,3200,3500,Gujarat,Other
19/12/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,4200,3800,4000,Gujarat,Other
21/12/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,4000,3500,3900,Gujarat,Other
27/12/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,4200,3800,4000,Gujarat,Other
01/11/2024,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,4000,3000,3750,Gujarat,Other
06/11/2024,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,3200,2500,2850,Gujarat,Other
08/02/2025,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,2000,500,1350,Gujarat,Other
15/02/2025,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,1500,500,1000,Gujarat,Other
20/02/2025,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,1500,500,1100,Gujarat,Other
21/02/2025,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,1500,500,950,Gujarat,Other
27/02/2025,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,1500,500,1000,Gujarat,Other
01/02/2025,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,3500,3000,3250,Gujarat,Other
03/02/2025,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,4500,3000,4300,Gujarat,Other
07/02/2025,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,4000,2000,3700,Gujarat,Other
15/02/2025,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,3200,2000,2950,Gujarat,Other
07/02/2025,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,5500,3500,4500,Gujarat,Other
14/02/2025,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,5500,3000,4500,Gujarat,Other
18/02/2025,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,5000,3500,4400,Gujarat,Other
21/02/2025,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,5500,3000,4650,Gujarat,Other
25/02/2025,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,4500,3000,3850,Gujarat,Other
04/02/2025,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,800,500,700,Gujarat,Other
25/02/2025,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,700,500,600,Gujarat,Other
27/02/2025,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,800,500,650,Gujarat,Other
05/11/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,5000,1000,2350,Gujarat,Other
14/11/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,4500,1000,4250,Gujarat,Other
18/11/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,4500,1000,3850,Gujarat,Other
20/11/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,4500,1200,3850,Gujarat,Other
23/11/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,4250,1200,3650,Gujarat,Other
25/11/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,4000,1300,3750,Gujarat,Other
23/11/2024,Banana - Green,90,Ahmedabad,FAQ,Ahmedabad,1500,800,1250,Gujarat,Other
28/11/2024,Banana - Green,90,Ahmedabad,FAQ,Ahmedabad,1500,500,1200,Gujarat,Other
08/11/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,6000,1500,4250,Gujarat,Other
12/11/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,5500,1500,3450,Gujarat,Other
22/11/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,4800,1500,4350,Gujarat,Other
27/11/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,5000,1500,3850,Gujarat,Other
28/11/2024,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,4500,1500,3800,Gujarat,Other
08/11/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,4000,2000,3650,Gujarat,Other
11/11/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,6500,3000,5000,Gujarat,Other
21/11/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,6000,2500,4850,Gujarat,Other
23/11/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,7500,2000,4000,Gujarat,Other
28/11/2024,Carrot,153,Ahmedabad,FAQ,Ahmedabad,3500,1500,2800,Gujarat,Other
07/02/2025,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,300,200,250,Gujarat,Other
22/02/2025,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,400,200,300,Gujarat,Other
10/02/2025,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,1400,600,1100,Gujarat,Other
14/02/2025,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,1500,500,1250,Gujarat,Other
17/02/2025,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,1500,500,1250,Gujarat,Other
24/02/2025,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,1250,500,1050,Gujarat,Other
27/02/2025,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,1000,500,750,Gujarat,Other
12/02/2025,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,6000,4000,5000,Gujarat,Other
17/02/2025,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,5500,2500,4250,Gujarat,Other
01/02/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1400,1000,1200,Gujarat,Other
04/02/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1300,800,1050,Gujarat,Other
08/02/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1200,800,1000,Gujarat,Other
17/02/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1300,600,1050,Gujarat,Other
22/02/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1000,500,750,Gujarat,Other
24/02/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1200,600,950,Gujarat,Other
01/02/2025,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,1500,1000,1250,Gujarat,Capsicum
06/02/2025,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,1500,900,1200,Gujarat,Capsicum
11/02/2025,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,1200,500,950,Gujarat,Capsicum
14/02/2025,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,1000,500,800,Gujarat,Capsicum
15/02/2025,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,1000,600,750,Gujarat,Capsicum
18/02/2025,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,1000,500,700,Gujarat,Capsicum
20/02/2025,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,900,400,650,Gujarat,Capsicum
21/02/2025,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,800,400,650,Gujarat,Capsicum
26/11/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,5200,4000,4750,Gujarat,Other
07/11/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,16000,6000,15000,Gujarat,Other
21/11/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,7000,4000,5850,Gujarat,Other
27/11/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,7500,6000,6750,Gujarat,Other
30/11/2024,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,7500,6000,6900,Gujarat,Other
05/11/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,8500,5000,7000,Gujarat,Other
08/11/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,9000,3000,5000,Gujarat,Other
11/11/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,8000,4000,6500,Gujarat,Other
12/11/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,11000,5000,8500,Gujarat,Other
25/11/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,10000,8000,9000,Gujarat,Other
19/11/2024,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,2750,1000,2350,Gujarat,Other
11/11/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,6000,5000,5600,Gujarat,Other
01/11/2024,French Beans (Frasbean),298,Ahmedabad,FAQ,Ahmedabad,5000,3000,4250,Gujarat,Other
05/11/2024,French Beans (Frasbean),298,Ahmedabad,FAQ,Ahmedabad,6000,4500,5250,Gujarat,Other
06/11/2024,French Beans (Frasbean),298,Ahmedabad,FAQ,Ahmedabad,5000,4000,4650,Gujarat,Other
11/11/2024,French Beans (Frasbean),298,Ahmedabad,FAQ,Ahmedabad,5000,4000,4600,Gujarat,Other
26/11/2024,French Beans (Frasbean),298,Ahmedabad,FAQ,Ahmedabad,3000,2000,2750,Gujarat,Other
01/11/2024,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,5200,4500,5100,Gujarat,Other
07/11/2024,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,5200,4500,5000,Gujarat,Other
13/11/2024,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,5000,4500,4850,Gujarat,Other
18/11/2024,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,5000,4500,4700,Gujarat,Other
20/11/2024,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,5000,4000,4650,Gujarat,Other
23/11/2024,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,4600,4000,4550,Gujarat,Other
28/11/2024,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,4800,4300,4600,Gujarat,Other
05/11/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,6500,6000,6400,Gujarat,Other
08/11/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,6500,6000,6350,Gujarat,Other
11/11/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,6200,6000,6100,Gujarat,Other
22/11/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,5500,5000,5300,Gujarat,Other
25/11/2024,Yam (Ratalu),297,Ahmedabad,FAQ,Ahmedabad,5500,5000,5350,Gujarat,Other
25/11/2024,Rat Tail Radish (Mogari),307,Ahmedabad,FAQ,Ahmedabad,12500,9000,11000,Gujarat,Other
28/11/2024,Rat Tail Radish (Mogari),307,Ahmedabad,FAQ,Ahmedabad,14000,8000,12500,Gujarat,Other
30/11/2024,Rat Tail Radish (Mogari),307,Ahmedabad,FAQ,Ahmedabad,13000,9000,11500,Gujarat,Other
01/11/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,6500,4000,4850,Gujarat,Other
04/11/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,7000,4500,5250,Gujarat,Other
11/11/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,5500,2500,4500,Gujarat,Other
13/11/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,4500,2000,2500,Gujarat,Other
18/11/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,5500,2500,2800,Gujarat,Other
05/02/2025,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,7000,6500,6850,Gujarat,Other
06/02/2025,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,8500,7500,7750,Gujarat,Other
07/02/2025,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,8500,7000,7750,Gujarat,Other
21/02/2025,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,7000,5000,6800,Gujarat,Other
22/02/2025,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,7000,5000,6750,Gujarat,Other
06/02/2025,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,2500,1500,2200,Gujarat,Other
10/02/2025,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,2500,1500,2350,Gujarat,Other
21/02/2025,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,2500,1200,2200,Gujarat,Other
24/02/2025,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,2800,1000,2200,Gujarat,Other
04/02/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1600,1200,1500,Gujarat,Other
10/02/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1600,1000,1500,Gujarat,Other
17/02/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1600,1200,1550,Gujarat,Other
21/02/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1800,1200,1550,Gujarat,Other
22/02/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1500,1000,1400,Gujarat,Other
24/02/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1800,1200,1550,Gujarat,Other
10/02/2025,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,3800,3200,3650,Gujarat,Other
21/02/2025,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,6500,3500,6250,Gujarat,Other
20/11/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,2000,1500,1850,Gujarat,Other
08/11/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,5500,2000,4000,Gujarat,Other
13/11/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,6000,2000,4500,Gujarat,Other
25/11/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,7000,2500,6350,Gujarat,Other
28/11/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,6500,2000,5850,Gujarat,Other
05/11/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,3200,1500,2550,Gujarat,Other
09/11/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,3400,2000,3050,Gujarat,Other
11/11/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,3200,1000,2500,Gujarat,Other
13/11/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,3500,2000,3100,Gujarat,Other
27/11/2024,Tomato,78,Ahmedabad,FAQ,Ahmedabad,3500,2500,3250,Gujarat,Other
01/11/2024,Green Chilli,87,Ahmedabad,FAQ,Ahmedabad,6000,2500,5500,Gujarat,Other
28/11/2024,Green Chilli,87,Ahmedabad,FAQ,Ahmedabad,3500,2000,3250,Gujarat,Other
14/11/2024,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,3000,1200,2650,Gujarat,Other
21/11/2024,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,4500,2000,3500,Gujarat,Other
01/11/2024,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,3000,1000,1750,Gujarat,Other
11/11/2024,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,3000,1200,2200,Gujarat,Other
12/11/2024,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,3000,1000,1400,Gujarat,Other
28/11/2024,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,2250,800,1400,Gujarat,Other
05/02/2025,Tomato,78,Ahmedabad,FAQ,Ahmedabad,800,250,550,Gujarat,Other
06/02/2025,Tomato,78,Ahmedabad,FAQ,Ahmedabad,700,300,500,Gujarat,Other
11/02/2025,Tomato,78,Ahmedabad,FAQ,Ahmedabad,800,300,650,Gujarat,Other
12/02/2025,Tomato,78,Ahmedabad,FAQ,Ahmedabad,800,300,550,Gujarat,Other
28/02/2025,Tomato,78,Ahmedabad,FAQ,Ahmedabad,700,200,500,Gujarat,Other
19/02/2025,Green Chilli,87,Ahmedabad,FAQ,Ahmedabad,2500,1000,2000,Gujarat,Other
21/02/2025,Green Chilli,87,Ahmedabad,FAQ,Ahmedabad,2500,1000,1800,Gujarat,Other
27/02/2025,Green Chilli,87,Ahmedabad,FAQ,Ahmedabad,3000,1500,2300,Gujarat,Other
21/02/2025,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,4200,3500,4050,Gujarat,Other
01/02/2025,Green Chilli,87,Ahmedabad,FAQ,Ahmedabad,4000,1500,3000,Gujarat,Other
07/02/2025,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,3200,2800,3100,Gujarat,Other
20/02/2025,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,4000,3600,3900,Gujarat,Other
22/11/2024,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,4000,3800,3950,Gujarat,Other
09/12/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,4500,3500,4000,Gujarat,Other
11/12/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,4500,3500,4000,Gujarat,Other
20/12/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,6000,5000,5500,Gujarat,Other
23/12/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,6000,5000,5750,Gujarat,Other
31/12/2024,Pointed gourd (Parval),303,Ahmedabad,FAQ,Ahmedabad,6000,5500,5850,Gujarat,Other
06/12/2024,Banana - Green,90,Ahmedabad,FAQ,Ahmedabad,1500,800,1200,Gujarat,Other
14/12/2024,Banana - Green,90,Ahmedabad,FAQ,Ahmedabad,1750,800,1250,Gujarat,Other
27/12/2024,Banana - Green,90,Ahmedabad,FAQ,Ahmedabad,1500,700,1200,Gujarat,Other
06/12/2024,Amla(Nelli Kai),355,Ahmedabad,FAQ,Ahmedabad,3500,1000,2400,Gujarat,Other
02/12/2024,Tinda,349,Ahmedabad,FAQ,Ahmedabad,9000,2500,8000,Gujarat,Other
06/12/2024,Tinda,349,Ahmedabad,FAQ,Ahmedabad,4500,3000,3800,Gujarat,Other
11/12/2024,Tinda,349,Ahmedabad,FAQ,Ahmedabad,3500,1500,2750,Gujarat,Other
02/12/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,2000,1200,1850,Gujarat,Other
04/12/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,2000,1200,1700,Gujarat,Other
16/12/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,2000,800,1500,Gujarat,Other
23/12/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,1300,700,1000,Gujarat,Other
31/12/2024,Onion Green,358,Ahmedabad,FAQ,Ahmedabad,1000,500,700,Gujarat,Other
07/12/2024,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1500,1000,1300,Gujarat,Other
26/12/2024,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1000,800,900,Gujarat,Other
02/12/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,16000,14000,15000,Gujarat,Other
09/12/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,15000,10000,13500,Gujarat,Other
12/12/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,12000,8000,10500,Gujarat,Other
20/12/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,11000,7000,9100,Gujarat,Other
23/12/2024,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,11000,6000,9000,Gujarat,Other
04/12/2024,Lemon,310,Ahmedabad,FAQ,Ahmedabad,4500,2000,3800,Gujarat,Other
13/12/2024,Lemon,310,Ahmedabad,FAQ,Ahmedabad,4000,1500,3150,Gujarat,Other
16/12/2024,Lemon,310,Ahmedabad,FAQ,Ahmedabad,4000,1500,3350,Gujarat,Other
17/12/2024,Lemon,310,Ahmedabad,FAQ,Ahmedabad,4500,1500,3650,Gujarat,Other
11/12/2024,Rat Tail Radish (Mogari),307,Ahmedabad,FAQ,Ahmedabad,8000,6000,7000,Gujarat,Other
23/12/2024,Rat Tail Radish (Mogari),307,Ahmedabad,FAQ,Ahmedabad,10000,5000,6750,Gujarat,Other
27/12/2024,Rat Tail Radish (Mogari),307,Ahmedabad,FAQ,Ahmedabad,5500,2500,4000,Gujarat,Other
05/12/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,2000,1500,1750,Gujarat,Other
07/12/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,2000,1000,1500,Gujarat,Other
10/12/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1500,1200,1400,Gujarat,Other
18/12/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1500,1000,1400,Gujarat,Other
21/12/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1300,1000,1250,Gujarat,Other
23/12/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1500,1000,1300,Gujarat,Other
26/12/2024,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1500,1000,1350,Gujarat,Other
04/12/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,1500,500,1100,Gujarat,Other
06/12/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,1500,1000,1250,Gujarat,Other
12/12/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,1500,500,1100,Gujarat,Other
13/12/2024,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,1500,500,1100,Gujarat,Other
16/12/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,2500,1000,2200,Gujarat,Other
26/12/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,1000,400,700,Gujarat,Other
30/12/2024,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,1000,250,500,Gujarat,Other
04/12/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,6500,3000,5500,Gujarat,Other
12/12/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,7500,3000,6750,Gujarat,Other
21/12/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,7500,3000,6750,Gujarat,Other
23/12/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,7000,3500,6500,Gujarat,Other
26/12/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,8000,3500,6500,Gujarat,Other
27/12/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,7000,4000,6250,Gujarat,Other
30/12/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,6000,4000,5500,Gujarat,Other
31/12/2024,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,7000,2500,5750,Gujarat,Other
03/01/2020,Lemon,310,Ahmedabad,FAQ,Ahmedabad,1500,800,1250,Gujarat,Other
06/01/2020,Lemon,310,Ahmedabad,FAQ,Ahmedabad,2000,1000,1600,Gujarat,Other
09/01/2020,Lemon,310,Ahmedabad,FAQ,Ahmedabad,1600,1000,1400,Gujarat,Other
22/01/2020,Lemon,310,Ahmedabad,FAQ,Ahmedabad,2200,1200,1800,Gujarat,Other
25/01/2020,Lemon,310,Ahmedabad,FAQ,Ahmedabad,2200,1500,1950,Gujarat,Other
31/01/2020,Lemon,310,Ahmedabad,FAQ,Ahmedabad,2300,1500,2000,Gujarat,Other
04/02/2020,Lemon,310,Ahmedabad,FAQ,Ahmedabad,2600,1500,2100,Gujarat,Other
06/02/2020,Lemon,310,Ahmedabad,FAQ,Ahmedabad,2500,1500,2100,Gujarat,Other
12/02/2020,Lemon,310,Ahmedabad,FAQ,Ahmedabad,2800,1500,2350,Gujarat,Other
19/02/2020,Lemon,310,Ahmedabad,FAQ,Ahmedabad,2800,1500,2300,Gujarat,Other
25/02/2020,Lemon,310,Ahmedabad,FAQ,Ahmedabad,2500,1500,2200,Gujarat,Other
