CraneEventID,CraneID,VesselCallID,EventTime,ActiveMinutes,DowntimeMinutes,MovesCompleted,ShiftName
CE01899,QC02,VC00102,2026-01-08 03:54:00,416,9,51,Evening
CE01900,QC01,VC00221,2025-02-26 05:44:00,332,35,79,Night
CE01901,QC08,VC00856,2025-08-06 06:36:00,403,25,70,Night
CE01902,QC03,VC00515,2026-10-07 19:09:00,385,80,38,Morning
CE01903,QC06,VC00819,2025-12-21 16:59:00,425,19,21,Morning
CE01904,QC03,VC00855,2026-09-22 12:55:00,345,50,28,Evening
CE01905,QC05,VC00893,2026-09-22 15:33:00,336,72,73,Night
CE01906,QC08,VC00385,2026-02-17 04:51:00,300,68,49,Evening
CE01907,QC08,VC00760,2025-03-09 10:54:00,333,31,55,Night
CE01908,QC01,VC00908,2026-12-05 20:41:00,390,11,23,Night
CE01909,QC07,VC00979,2026-10-10 03:58:00,368,27,61,Evening
CE01910,QC05,VC00573,2025-10-01 00:46:00,377,58,71,Evening
CE01911,QC04,VC00551,2026-11-22 10:30:00,352,74,54,Morning
CE01912,QC08,VC00324,2025-04-28 03:01:00,330,31,72,Night
CE01913,QC02,VC00202,2026-01-10 20:59:00,310,10,69,Night
CE01914,QC08,VC00210,2025-08-24 21:17:00,387,45,53,Evening
CE01915,QC04,VC00806,2026-02-27 18:18:00,399,5,42,Evening
CE01916,QC06,VC00092,2026-11-11 12:43:00,429,23,54,Evening
CE01917,QC05,VC00796,2026-12-10 07:52:00,332,86,69,Night
CE01918,QC07,VC00686,2026-07-17 05:32:00,404,31,80,Evening
CE01919,QC04,VC00865,2025-03-27 08:39:00,420,78,77,Morning
CE01920,QC07,VC00239,2026-09-16 23:46:00,434,9,37,Morning
CE01921,QC04,VC00829,2026-04-28 19:03:00,383,80,75,Morning
CE01922,QC07,VC00102,2026-01-08 03:54:00,317,74,33,Evening
CE01923,QC05,VC00219,2026-01-23 20:10:00,334,66,71,Night
CE01924,QC04,VC00629,2026-07-21 05:19:00,313,0,68,Evening
CE01925,QC03,VC00567,2026-07-26 16:37:00,331,61,56,Night
CE01926,QC07,VC00923,2025-07-07 15:14:00,355,63,47,Evening
CE01927,QC03,VC00065,2026-11-15 11:42:00,301,89,61,Night
CE01928,QC04,VC00692,2026-09-07 23:01:00,463,7,28,Evening
CE01929,QC05,VC00910,2026-05-06 04:20:00,362,47,24,Evening
CE01930,QC08,VC00348,2025-07-25 22:26:00,388,74,44,Night
CE01931,QC02,VC00299,2026-01-22 14:44:00,414,28,61,Evening
CE01932,QC01,VC00079,2026-11-25 07:46:00,393,46,70,Night
CE01933,QC06,VC00982,2025-05-07 09:17:00,362,43,36,Evening
CE01934,QC05,VC00532,2026-01-04 15:40:00,326,23,31,Night
CE01935,QC01,VC00899,2025-12-13 00:00:00,404,0,36,Night
CE01936,QC04,VC00414,2026-10-07 05:36:00,384,18,22,Night
CE01937,QC02,VC00743,2026-09-19 11:08:00,447,23,68,Evening
CE01938,QC07,VC00278,2025-03-24 07:05:00,349,3,47,Night
CE01939,QC07,VC00754,2025-02-21 03:45:00,329,62,68,Night
CE01940,QC01,VC00550,2026-06-10 12:46:00,408,86,73,Night
CE01941,QC02,VC00772,2025-01-12 10:04:00,475,32,46,Evening
CE01942,QC03,VC00148,2026-07-07 08:03:00,435,33,66,Night
CE01943,QC05,VC00017,2026-03-10 09:16:00,324,88,76,Morning
CE01944,QC08,VC00357,2025-05-20 00:05:00,404,62,78,Evening
CE01945,QC05,VC00164,2025-05-10 03:47:00,447,58,58,Morning
CE01946,QC05,VC00701,2026-02-25 11:37:00,378,37,51,Night
CE01947,QC07,VC00289,2025-10-29 23:01:00,311,12,45,Night
CE01948,QC07,VC00854,2026-07-08 22:24:00,411,45,57,Night
CE01949,QC05,VC00061,2025-11-13 03:57:00,316,78,54,Morning
CE01950,QC02,VC00740,2025-02-25 13:06:00,373,68,64,Morning
CE01951,QC08,VC00197,2026-06-13 00:23:00,372,3,47,Night
CE01952,QC06,VC00657,2026-06-30 11:30:00,370,90,53,Night
CE01953,QC08,VC00215,2026-07-15 23:59:00,436,87,24,Night
CE01954,QC07,VC00850,2025-11-02 14:43:00,305,87,20,Night
CE01955,QC08,VC00328,2026-12-01 18:58:00,438,10,48,Morning
CE01956,QC01,VC00298,2025-11-28 07:14:00,327,76,78,Morning
CE01957,QC04,VC00074,2026-10-24 20:32:00,468,65,34,Night
CE01958,QC08,VC00626,2025-01-10 04:46:00,358,4,45,Night
CE01959,QC01,VC00640,2025-01-02 19:10:00,444,36,71,Night
CE01960,QC01,VC00516,2026-07-19 00:57:00,350,5,64,Night
CE01961,QC04,VC00721,2025-08-17 14:51:00,414,90,25,Evening
CE01962,QC05,VC00901,2025-04-12 02:51:00,381,43,27,Morning
CE01963,QC05,VC00352,2026-02-14 23:52:00,454,50,34,Evening
CE01964,QC06,VC00170,2025-02-21 15:22:00,426,10,33,Night
CE01965,QC06,VC00251,2026-10-18 05:28:00,445,18,27,Night
CE01966,QC02,VC00130,2025-04-27 14:17:00,349,20,79,Evening
CE01967,QC01,VC00082,2025-11-16 01:00:00,476,84,53,Night
CE01968,QC07,VC00615,2025-02-20 03:43:00,440,4,62,Night
CE01969,QC01,VC00260,2025-08-29 00:48:00,472,13,56,Night
CE01970,QC06,VC00045,2025-11-25 06:33:00,470,66,42,Morning
CE01971,QC07,VC00471,2026-02-07 07:35:00,333,68,67,Evening
CE01972,QC04,VC00412,2026-05-18 01:50:00,417,12,32,Morning
CE01973,QC06,VC00329,2025-05-08 04:16:00,369,37,35,Morning
CE01974,QC02,VC00233,2025-01-12 04:25:00,344,84,69,Night
CE01975,QC02,VC00327,2026-01-04 08:22:00,361,21,79,Morning
CE01976,QC04,VC00914,2025-02-18 19:08:00,420,35,24,Night
CE01977,QC05,VC00046,2025-05-08 04:00:00,473,23,48,Night
CE01978,QC04,VC00969,2026-07-17 05:25:00,322,87,55,Evening
CE01979,QC05,VC00872,2025-09-03 15:22:00,323,40,54,Night
CE01980,QC04,VC00472,2026-02-03 11:11:00,452,66,20,Morning
CE01981,QC07,VC00464,2025-04-11 15:47:00,400,16,74,Evening
CE01982,QC07,VC00511,2025-09-05 10:00:00,337,60,34,Night
CE01983,QC05,VC00664,2025-02-07 12:36:00,303,2,32,Evening
CE01984,QC05,VC00876,2026-01-17 16:28:00,396,86,33,Night
CE01985,QC05,VC00584,2026-05-04 22:07:00,334,84,32,Night
CE01986,QC05,VC00112,2026-08-31 05:30:00,372,81,33,Morning
CE01987,QC01,VC00964,2025-04-30 05:11:00,349,29,49,Evening
CE01988,QC04,VC00070,2026-01-29 15:55:00,301,69,61,Evening
CE01989,QC07,VC00056,2025-06-11 21:03:00,426,89,59,Night
CE01990,QC06,VC00400,2026-06-13 07:05:00,305,2,74,Evening
CE01991,QC08,VC00366,2026-07-22 15:17:00,378,44,39,Evening
CE01992,QC02,VC00149,2025-08-23 19:25:00,319,35,68,Night
CE01993,QC02,VC00645,2026-05-10 15:24:00,373,21,34,Night
CE01994,QC04,VC00391,2026-03-04 22:38:00,396,2,61,Morning
CE01995,QC02,VC00337,2025-10-02 09:35:00,346,64,24,Night
CE01996,QC05,VC00380,2025-05-08 08:24:00,477,72,70,Morning
CE01997,QC04,VC00576,2025-11-03 09:49:00,479,90,77,Night
CE01998,QC01,VC00156,2026-02-18 12:50:00,444,53,34,Evening
CE01999,QC03,VC00113,2026-05-05 18:01:00,300,76,53,Night
CE02000,QC05,VC00295,2025-05-07 07:07:00,310,57,43,Night
CE02001,QC02,VC00175,2026-07-26 15:52:00,397,78,57,Night
CE02002,QC03,VC00881,2025-03-12 13:59:00,442,11,48,Morning
CE02003,QC02,VC00393,2026-08-25 00:29:00,456,75,37,Evening
CE02004,QC04,VC00134,2026-05-17 21:28:00,470,85,68,Morning
CE02005,QC08,VC00073,2026-08-27 12:56:00,442,28,23,Night
CE02006,QC07,VC00846,2025-03-15 11:14:00,391,88,70,Morning
CE02007,QC06,VC00457,2025-01-03 13:50:00,404,36,41,Evening
CE02008,QC03,VC00467,2025-08-14 10:12:00,465,12,38,Evening
CE02009,QC02,VC00880,2026-02-20 05:43:00,383,65,59,Night
CE02010,QC04,VC00567,2026-07-26 16:37:00,300,49,27,Night
CE02011,QC06,VC00216,2025-04-12 10:20:00,428,66,52,Evening
CE02012,QC01,VC00295,2025-05-07 07:07:00,377,18,62,Evening
CE02013,QC05,VC00361,2026-02-21 23:29:00,396,6,57,Morning
CE02014,QC04,VC00837,2025-06-08 03:32:00,337,83,67,Morning
CE02015,QC08,VC00990,2025-04-01 09:42:00,345,60,75,Morning
CE02016,QC03,VC00676,2026-06-03 02:21:00,432,70,63,Morning
CE02017,QC03,VC00654,2026-08-23 08:35:00,404,80,27,Evening
CE02018,QC02,VC00114,2025-05-06 05:18:00,341,14,30,Morning
CE02019,QC08,VC00064,2026-08-23 15:33:00,378,74,52,Morning
CE02020,QC02,VC00935,2026-08-17 13:38:00,445,85,55,Night
CE02021,QC04,VC00701,2026-02-25 11:37:00,414,62,41,Evening
CE02022,QC04,VC00347,2025-10-29 22:18:00,476,41,22,Morning
CE02023,QC07,VC00966,2025-10-07 01:56:00,473,57,80,Evening
CE02024,QC02,VC00806,2026-02-27 18:18:00,311,59,44,Night
CE02025,QC01,VC00306,2026-10-29 19:04:00,301,58,70,Night
CE02026,QC08,VC00192,2026-09-27 12:35:00,374,57,50,Evening
CE02027,QC08,VC00753,2026-10-21 20:58:00,380,70,62,Morning
CE02028,QC04,VC00467,2025-08-14 10:12:00,310,47,66,Morning
CE02029,QC06,VC00269,2026-09-28 13:07:00,313,43,50,Morning
CE02030,QC07,VC00050,2026-01-22 10:21:00,329,74,39,Morning
CE02031,QC06,VC00015,2025-05-26 16:07:00,378,12,30,Morning
CE02032,QC04,VC00099,2025-12-09 05:40:00,304,4,71,Morning
CE02033,QC03,VC00357,2025-05-20 00:05:00,307,43,54,Morning
CE02034,QC04,VC00771,2025-03-24 03:55:00,317,12,45,Morning
CE02035,QC01,VC00124,2026-08-29 15:07:00,305,4,73,Evening
CE02036,QC03,VC00171,2025-07-30 15:53:00,422,83,38,Evening
CE02037,QC01,VC00162,2025-08-05 20:36:00,347,74,64,Night
CE02038,QC08,VC00216,2025-04-12 10:20:00,471,11,26,Evening
CE02039,QC01,VC00155,2026-03-18 09:11:00,427,10,20,Morning
CE02040,QC06,VC00998,2025-03-21 22:44:00,461,50,50,Evening
CE02041,QC02,VC00897,2025-03-19 17:21:00,352,48,28,Morning
CE02042,QC08,VC00963,2026-02-04 04:21:00,309,52,79,Evening
CE02043,QC08,VC00925,2026-05-21 02:54:00,474,21,55,Morning
CE02044,QC02,VC00776,2025-02-24 08:36:00,382,77,20,Night
CE02045,QC01,VC00016,2025-12-07 06:32:00,456,9,76,Morning
CE02046,QC03,VC00681,2025-07-19 04:46:00,315,10,47,Evening
CE02047,QC02,VC00238,2025-03-03 20:49:00,329,29,43,Morning
CE02048,QC08,VC00841,2026-01-08 07:46:00,373,85,68,Morning
CE02049,QC05,VC00845,2025-03-11 07:36:00,453,51,71,Evening
CE02050,QC08,VC00641,2026-08-09 18:27:00,442,22,24,Morning
CE02051,QC06,VC00917,2025-10-17 04:57:00,363,21,25,Evening
CE02052,QC03,VC00659,2026-01-24 13:28:00,406,77,20,Morning
CE02053,QC03,VC00170,2025-02-21 15:22:00,332,70,24,Night
CE02054,QC06,VC00914,2025-02-18 19:08:00,459,32,73,Morning
CE02055,QC03,VC00592,2025-01-11 01:03:00,423,41,39,Evening
CE02056,QC04,VC00698,2026-03-21 04:33:00,463,57,46,Night
CE02057,QC08,VC00833,2026-05-26 22:49:00,395,83,39,Morning
CE02058,QC08,VC00512,2025-09-08 01:21:00,447,73,71,Evening
CE02059,QC05,VC00097,2026-01-10 18:34:00,473,9,63,Morning
CE02060,QC02,VC00522,2025-09-30 09:41:00,351,52,51,Night
CE02061,QC07,VC00200,2026-02-23 15:18:00,320,32,54,Night
CE02062,QC07,VC00665,2025-11-11 01:11:00,450,5,71,Night
CE02063,QC02,VC00310,2026-01-11 04:56:00,384,21,75,Morning
CE02064,QC04,VC00107,2026-03-24 22:23:00,345,65,78,Night
CE02065,QC06,VC00389,2025-01-13 16:34:00,403,36,68,Evening
CE02066,QC05,VC00821,2025-01-03 04:30:00,420,51,66,Evening
CE02067,QC07,VC00554,2026-09-04 20:15:00,353,16,46,Evening
CE02068,QC02,VC00865,2025-03-27 08:39:00,464,43,59,Evening
CE02069,QC01,VC00171,2025-07-30 15:53:00,315,52,59,Morning
CE02070,QC08,VC00446,2025-03-22 03:31:00,455,45,48,Morning
CE02071,QC04,VC00024,2026-10-14 05:33:00,459,2,42,Night
CE02072,QC02,VC00471,2026-02-07 07:35:00,405,87,34,Night
CE02073,QC04,VC00685,2025-12-21 19:34:00,389,76,78,Night
CE02074,QC02,VC00585,2025-09-09 05:56:00,345,64,74,Morning
CE02075,QC07,VC00671,2025-01-10 01:51:00,444,62,74,Night
CE02076,QC08,VC00337,2025-10-02 09:35:00,326,0,55,Night
CE02077,QC01,VC00213,2026-11-06 12:43:00,310,58,22,Morning
CE02078,QC03,VC00132,2025-03-12 07:57:00,336,28,42,Night
CE02079,QC04,VC00545,2026-07-23 04:37:00,389,49,28,Morning
CE02080,QC05,VC00916,2026-04-09 05:58:00,339,8,75,Morning
CE02081,QC04,VC00883,2026-01-19 16:50:00,452,66,60,Morning
CE02082,QC07,VC00214,2025-06-27 05:14:00,386,33,74,Night
CE02083,QC01,VC00506,2026-01-14 02:43:00,423,62,52,Evening
CE02084,QC06,VC00297,2026-03-31 17:05:00,477,29,79,Night
CE02085,QC04,VC00509,2026-07-07 12:48:00,384,33,70,Night
CE02086,QC03,VC00802,2025-08-12 22:33:00,354,36,27,Morning
CE02087,QC08,VC00505,2026-02-12 13:25:00,423,26,80,Night
CE02088,QC08,VC00992,2026-06-06 07:58:00,448,45,30,Evening
CE02089,QC07,VC00033,2026-09-28 00:41:00,388,51,20,Night
CE02090,QC02,VC00251,2026-10-18 05:28:00,459,43,54,Morning
CE02091,QC08,VC00578,2025-01-18 18:38:00,353,9,38,Evening
CE02092,QC02,VC00947,2026-09-24 21:52:00,444,15,24,Morning
CE02093,QC02,VC00075,2025-01-19 19:58:00,417,54,28,Evening
CE02094,QC07,VC00784,2025-08-04 21:12:00,451,60,29,Night
CE02095,QC04,VC00094,2026-04-17 22:03:00,351,27,74,Night
CE02096,QC07,VC00327,2026-01-04 08:22:00,356,79,78,Morning
CE02097,QC01,VC00755,2026-08-17 03:03:00,353,69,61,Evening
CE02098,QC08,VC00580,2025-09-13 07:58:00,425,27,57,Evening
CE02099,QC01,VC00615,2025-02-20 03:43:00,396,86,61,Morning
CE02100,QC06,VC00894,2025-09-03 18:10:00,367,16,55,Morning
CE02101,QC06,VC00153,2025-07-21 17:30:00,310,73,78,Evening
CE02102,QC05,VC00869,2026-05-08 01:03:00,479,13,77,Evening
CE02103,QC08,VC00157,2026-02-28 23:26:00,312,7,35,Night
CE02104,QC06,VC00855,2026-09-22 12:55:00,356,21,42,Morning
CE02105,QC08,VC00772,2025-01-12 10:04:00,372,0,54,Evening
CE02106,QC03,VC00892,2026-04-03 10:48:00,410,10,54,Night
CE02107,QC07,VC00644,2025-06-11 01:56:00,359,30,32,Night
CE02108,QC07,VC00666,2026-01-28 06:17:00,397,85,69,Evening
CE02109,QC06,VC00962,2026-05-25 03:26:00,480,82,42,Evening
CE02110,QC02,VC00886,2025-07-18 02:48:00,463,15,62,Night
CE02111,QC06,VC00670,2025-08-02 00:24:00,412,63,54,Evening
CE02112,QC03,VC00789,2025-07-03 05:47:00,383,45,35,Night
CE02113,QC04,VC00350,2026-04-14 13:23:00,406,62,20,Night
CE02114,QC03,VC00711,2025-09-11 21:22:00,480,71,60,Morning
CE02115,QC03,VC00600,2025-10-28 05:39:00,452,81,65,Evening
CE02116,QC06,VC00675,2026-12-09 16:25:00,424,41,61,Night
CE02117,QC07,VC00715,2026-06-20 19:06:00,462,58,42,Evening
CE02118,QC08,VC00323,2025-11-08 14:32:00,306,12,49,Morning
CE02119,QC04,VC00325,2025-07-30 16:44:00,400,89,48,Morning
CE02120,QC02,VC00851,2025-09-08 11:19:00,313,66,21,Night
CE02121,QC05,VC00436,2025-12-20 10:08:00,478,63,79,Night
CE02122,QC08,VC00314,2025-02-13 07:17:00,475,88,80,Night
CE02123,QC04,VC00348,2025-07-25 22:26:00,341,17,34,Evening
CE02124,QC05,VC00356,2026-06-15 21:32:00,408,15,33,Evening
CE02125,QC03,VC00212,2026-05-09 17:50:00,325,22,69,Night
CE02126,QC02,VC00425,2025-04-26 23:18:00,300,34,20,Evening
CE02127,QC03,VC00714,2025-02-13 10:19:00,468,84,45,Night
CE02128,QC04,VC00583,2026-03-17 11:56:00,479,88,50,Evening
CE02129,QC03,VC00193,2025-02-20 14:00:00,389,54,63,Evening
CE02130,QC03,VC00811,2026-01-15 19:16:00,364,89,59,Morning
CE02131,QC03,VC00780,2026-06-21 09:40:00,431,85,80,Evening
CE02132,QC06,VC00112,2026-08-31 05:30:00,473,11,62,Night
CE02133,QC06,VC00825,2025-02-09 19:59:00,313,63,43,Evening
CE02134,QC02,VC00050,2026-01-22 10:21:00,477,16,20,Evening
CE02135,QC08,VC00901,2025-04-12 02:51:00,399,69,77,Evening
CE02136,QC07,VC00407,2025-06-13 01:36:00,378,72,40,Night
CE02137,QC01,VC00432,2025-12-06 00:32:00,478,14,33,Evening
CE02138,QC08,VC00888,2025-06-08 08:56:00,402,74,78,Evening
CE02139,QC05,VC00660,2026-09-14 00:56:00,309,37,57,Night
CE02140,QC04,VC00309,2026-10-22 21:39:00,341,71,59,Night
CE02141,QC03,VC00023,2026-07-28 18:49:00,408,20,38,Evening
CE02142,QC01,VC00221,2025-02-26 05:44:00,316,83,60,Morning
CE02143,QC04,VC00985,2025-03-18 15:34:00,379,7,21,Night
CE02144,QC02,VC00542,2025-05-08 00:40:00,383,7,78,Morning
CE02145,QC03,VC00066,2025-12-08 20:43:00,403,53,30,Morning
CE02146,QC02,VC00589,2026-06-05 17:28:00,371,86,37,Morning
CE02147,QC05,VC00859,2025-05-14 11:17:00,473,65,29,Evening
CE02148,QC07,VC00806,2026-02-27 18:18:00,365,72,56,Evening
CE02149,QC02,VC00757,2025-07-24 08:17:00,305,25,60,Evening
CE02150,QC04,VC00198,2025-12-31 04:12:00,306,51,20,Night
CE02151,QC06,VC00376,2025-06-23 06:37:00,342,74,64,Morning
CE02152,QC04,VC00856,2025-08-06 06:36:00,452,74,55,Evening
CE02153,QC03,VC00535,2025-02-23 23:44:00,452,12,74,Morning
CE02154,QC07,VC00870,2025-04-08 22:38:00,401,62,75,Night
CE02155,QC03,VC00994,2026-02-14 23:31:00,419,15,56,Evening
CE02156,QC02,VC00664,2025-02-07 12:36:00,372,14,78,Morning
CE02157,QC07,VC00570,2025-08-31 22:47:00,438,0,60,Night
CE02158,QC04,VC00822,2026-07-20 07:53:00,367,18,37,Evening
CE02159,QC02,VC00725,2025-11-14 19:12:00,307,9,60,Morning
CE02160,QC06,VC00956,2026-02-10 02:08:00,364,38,55,Morning
CE02161,QC04,VC00429,2026-03-05 21:58:00,344,2,30,Night
CE02162,QC01,VC00836,2026-12-06 18:37:00,377,61,51,Night
CE02163,QC01,VC00555,2026-11-11 01:39:00,421,11,20,Evening
CE02164,QC08,VC00902,2025-03-24 02:42:00,477,79,23,Morning
CE02165,QC06,VC00551,2026-11-22 10:30:00,363,57,75,Night
CE02166,QC08,VC00805,2025-08-10 09:44:00,446,83,52,Night
CE02167,QC04,VC00428,2025-07-05 21:25:00,337,8,32,Evening
CE02168,QC01,VC00845,2025-03-11 07:36:00,408,0,35,Evening
CE02169,QC03,VC00011,2025-08-20 17:13:00,469,10,55,Night
CE02170,QC05,VC00456,2025-11-01 20:59:00,423,79,63,Night
CE02171,QC01,VC00109,2025-05-13 18:30:00,382,23,59,Morning
CE02172,QC03,VC00774,2026-11-26 08:20:00,458,44,38,Night
CE02173,QC06,VC00308,2025-04-03 20:47:00,424,27,60,Night
CE02174,QC04,VC00425,2025-04-26 23:18:00,478,42,46,Night
CE02175,QC03,VC00310,2026-01-11 04:56:00,464,26,59,Morning
CE02176,QC03,VC00188,2026-11-24 20:49:00,369,41,32,Night
CE02177,QC07,VC00193,2025-02-20 14:00:00,396,26,54,Evening
CE02178,QC03,VC00473,2026-10-06 03:40:00,346,15,27,Evening
CE02179,QC05,VC00645,2026-05-10 15:24:00,314,75,52,Morning
CE02180,QC01,VC00326,2026-05-08 12:24:00,472,62,41,Night
CE02181,QC04,VC00406,2025-04-28 21:12:00,358,90,27,Night
CE02182,QC05,VC00722,2025-02-27 12:33:00,374,46,47,Evening
CE02183,QC07,VC00256,2025-11-05 04:29:00,310,41,57,Morning
CE02184,QC06,VC00733,2026-01-22 16:15:00,334,90,29,Evening
CE02185,QC04,VC00646,2026-08-02 10:37:00,428,83,51,Night
CE02186,QC01,VC00027,2025-06-24 06:43:00,401,30,60,Morning
CE02187,QC04,VC00515,2026-10-07 19:09:00,441,3,52,Night
CE02188,QC06,VC00304,2026-04-06 23:41:00,425,41,64,Evening
CE02189,QC08,VC00228,2025-03-11 04:58:00,308,21,31,Night
CE02190,QC08,VC00457,2025-01-03 13:50:00,313,24,70,Night
CE02191,QC05,VC00095,2025-09-30 02:46:00,391,75,46,Evening
CE02192,QC04,VC00777,2025-08-03 08:39:00,403,83,37,Evening
CE02193,QC01,VC00772,2025-01-12 10:04:00,418,87,68,Night
CE02194,QC04,VC00769,2025-10-17 08:14:00,395,33,69,Morning
CE02195,QC06,VC00456,2025-11-01 20:59:00,440,12,64,Morning
CE02196,QC01,VC00461,2025-12-17 11:25:00,433,16,61,Morning
CE02197,QC04,VC00947,2026-09-24 21:52:00,338,76,27,Morning
CE02198,QC08,VC00412,2026-05-18 01:50:00,401,0,52,Evening
CE02199,QC01,VC00795,2025-02-22 17:56:00,445,65,71,Evening
CE02200,QC01,VC00039,2025-08-29 15:57:00,329,78,47,Night
CE02201,QC07,VC00583,2026-03-17 11:56:00,375,30,73,Evening
CE02202,QC01,VC00257,2025-05-18 07:40:00,437,90,59,Night
CE02203,QC01,VC00822,2026-07-20 07:53:00,436,30,79,Night
CE02204,QC02,VC00889,2026-10-13 08:29:00,305,46,27,Morning
CE02205,QC02,VC00512,2025-09-08 01:21:00,381,11,72,Night
CE02206,QC02,VC00474,2026-06-14 04:04:00,312,50,80,Morning
CE02207,QC01,VC00822,2026-07-20 07:53:00,301,66,27,Night
CE02208,QC08,VC00648,2026-04-16 06:53:00,404,53,78,Morning
CE02209,QC05,VC00327,2026-01-04 08:22:00,449,14,73,Night
CE02210,QC02,VC00010,2026-09-28 00:16:00,354,17,62,Morning
CE02211,QC06,VC00278,2025-03-24 07:05:00,464,37,61,Night
CE02212,QC06,VC00031,2025-04-04 16:50:00,377,30,35,Evening
CE02213,QC06,VC00981,2025-06-09 16:07:00,416,24,25,Morning
CE02214,QC03,VC00825,2025-02-09 19:59:00,318,34,62,Morning
CE02215,QC03,VC00458,2025-10-29 15:23:00,334,45,77,Night
CE02216,QC02,VC00323,2025-11-08 14:32:00,463,39,67,Morning
CE02217,QC02,VC00238,2025-03-03 20:49:00,438,84,64,Morning
CE02218,QC03,VC00905,2026-08-26 23:42:00,453,63,69,Night
CE02219,QC06,VC00523,2025-01-25 11:32:00,419,36,74,Night
CE02220,QC03,VC00308,2025-04-03 20:47:00,323,46,71,Night
CE02221,QC03,VC00902,2025-03-24 02:42:00,303,13,49,Evening
CE02222,QC07,VC00009,2026-07-09 10:30:00,378,87,51,Evening
CE02223,QC05,VC00950,2026-06-23 13:35:00,337,40,41,Morning
CE02224,QC08,VC00063,2025-12-29 17:42:00,323,51,41,Morning
CE02225,QC02,VC00922,2026-08-06 01:22:00,303,47,77,Night
CE02226,QC07,VC00641,2026-08-09 18:27:00,422,6,43,Night
CE02227,QC01,VC00376,2025-06-23 06:37:00,471,72,64,Night
CE02228,QC05,VC00109,2025-05-13 18:30:00,329,87,76,Night
CE02229,QC06,VC00252,2026-06-03 12:52:00,404,9,51,Morning
CE02230,QC02,VC00809,2025-11-21 20:21:00,443,50,44,Evening
CE02231,QC01,VC00431,2026-02-20 08:50:00,402,60,60,Night
CE02232,QC04,VC00117,2025-01-04 22:51:00,410,72,21,Morning
CE02233,QC05,VC00815,2026-02-13 18:15:00,381,84,71,Morning
CE02234,QC06,VC00485,2025-05-25 06:21:00,451,15,44,Evening
CE02235,QC04,VC00648,2026-04-16 06:53:00,471,21,26,Night
CE02236,QC02,VC00878,2026-10-03 07:22:00,446,68,60,Night
CE02237,QC07,VC00602,2025-01-07 23:51:00,360,6,55,Evening
CE02238,QC07,VC00125,2025-03-31 17:34:00,337,79,31,Evening
CE02239,QC03,VC00613,2025-09-26 06:44:00,362,54,55,Night
CE02240,QC03,VC00803,2025-04-27 15:58:00,401,14,41,Morning
CE02241,QC04,VC00196,2026-01-09 01:33:00,360,37,73,Morning
CE02242,QC01,VC00388,2025-10-19 13:34:00,328,20,78,Morning
CE02243,QC02,VC00203,2025-08-07 10:45:00,336,70,74,Night
CE02244,QC05,VC00174,2026-05-18 09:15:00,385,0,52,Morning
CE02245,QC08,VC00738,2025-04-20 08:29:00,425,23,55,Night
CE02246,QC06,VC00158,2025-04-15 19:16:00,445,16,23,Night
CE02247,QC03,VC00320,2026-03-30 01:46:00,382,16,72,Night
CE02248,QC08,VC00727,2026-10-25 18:14:00,365,19,38,Evening
CE02249,QC04,VC00758,2026-06-21 13:18:00,354,54,29,Night
CE02250,QC01,VC00195,2025-09-19 00:56:00,316,15,42,Evening
CE02251,QC07,VC00167,2025-05-08 18:06:00,427,63,39,Morning
CE02252,QC04,VC00568,2025-07-02 03:40:00,419,57,43,Evening
CE02253,QC02,VC00724,2025-03-23 17:32:00,379,73,30,Morning
CE02254,QC01,VC00181,2025-07-19 10:40:00,318,68,62,Morning
CE02255,QC01,VC00808,2026-11-11 14:45:00,313,36,47,Night
CE02256,QC03,VC00042,2026-11-07 00:16:00,458,6,56,Night
CE02257,QC02,VC00144,2026-02-16 14:18:00,480,55,22,Evening
CE02258,QC04,VC00003,2025-02-22 06:25:00,454,56,36,Night
CE02259,QC01,VC00392,2025-07-15 02:05:00,412,48,29,Morning
CE02260,QC03,VC00422,2026-04-03 09:30:00,443,65,71,Morning
CE02261,QC05,VC00024,2026-10-14 05:33:00,307,27,23,Evening
CE02262,QC04,VC00579,2025-09-26 07:09:00,361,64,52,Evening
CE02263,QC04,VC00935,2026-08-17 13:38:00,317,52,50,Evening
CE02264,QC07,VC00234,2026-05-15 15:53:00,341,14,70,Morning
CE02265,QC06,VC00134,2026-05-17 21:28:00,435,12,45,Night
CE02266,QC08,VC00517,2026-04-13 23:59:00,314,61,69,Morning
CE02267,QC08,VC00418,2026-03-23 21:14:00,333,83,27,Night
CE02268,QC07,VC00662,2026-12-02 21:41:00,362,42,29,Night
CE02269,QC01,VC00374,2026-01-19 19:56:00,402,64,63,Evening
CE02270,QC08,VC00343,2026-07-02 09:49:00,416,67,47,Night
CE02271,QC04,VC00513,2026-02-24 10:05:00,378,0,62,Morning
CE02272,QC05,VC00899,2025-12-13 00:00:00,445,22,64,Morning
CE02273,QC03,VC00295,2025-05-07 07:07:00,423,43,73,Morning
CE02274,QC03,VC00098,2026-01-26 20:27:00,348,27,58,Night
CE02275,QC06,VC00990,2025-04-01 09:42:00,371,89,72,Morning
CE02276,QC08,VC00276,2026-09-24 10:07:00,405,3,73,Morning
CE02277,QC02,VC00816,2025-03-30 17:59:00,375,1,69,Night
CE02278,QC08,VC00518,2025-09-04 06:11:00,327,16,51,Morning
